Date,MeanTemperatureF,MeanHumidity ,PrecipitationIn ,CloudCover ,Events,zip
5/14/2015,61,60,0.47,7,Rain,95113
5/15/2015,59,68,0,5,,95113
5/16/2015,59,66,0,5,,95113
5/17/2015,60,64,0,6,,95113
5/18/2015,60,67,0,7,,95113
5/19/2015,60,69,T,6,,95113
5/20/2015,61,62,0,6,,95113
5/21/2015,62,64,0,7,,95113
5/22/2015,61,72,T,7,,95113
5/23/2015,62,65,0,5,,95113
5/24/2015,61,64,0,2,,95113
5/25/2015,63,68,0,5,,95113
5/26/2015,63,68,0,5,,95113
5/27/2015,65,65,0,5,,95113
5/28/2015,62,72,0,6,,95113
5/29/2015,62,72,0,6,,95113
5/30/2015,63,70,0,6,,95113
5/31/2015,63,67,0,6,,95113
6/1/2015,65,64,0,5,,95113
6/2/2015,64,68,0,5,,95113
6/3/2015,63,62,0,4,,95113
6/4/2015,64,64,0,1,,95113
6/5/2015,66,68,0,2,,95113
6/6/2015,67,64,0,2,,95113
6/7/2015,71,63,0,3,,95113
6/8/2015,76,57,0,1,,95113
6/9/2015,73,64,T,6,,95113
6/10/2015,68,77,0.1,6,Rain,95113
6/11/2015,71,77,0,5,,95113
6/12/2015,72,65,0,0,,95113
6/13/2015,72,66,0,0,,95113
6/14/2015,65,66,0,2,,95113
6/15/2015,62,72,0,3,,95113
6/16/2015,65,68,0,2,,95113
6/17/2015,66,64,0,3,,95113
6/18/2015,64,62,0,1,,95113
6/19/2015,66,58,0,2,,95113
6/20/2015,68,64,0,4,,95113
6/21/2015,65,69,0,3,,95113
6/22/2015,63,70,0,2,,95113
6/23/2015,66,62,0,0,,95113
6/24/2015,68,62,0,0,,95113
6/25/2015,74,54,0,0,,95113
6/26/2015,73,64,0,2,,95113
6/27/2015,69,62,0,5,,95113
6/28/2015,68,74,0,4,,95113
6/29/2015,69,67,0,5,,95113
6/30/2015,77,58,0,4,,95113
7/1/2015,77,61,T,4,,95113
7/2/2015,71,71,0,5,,95113
7/3/2015,72,71,T,2,,95113
7/4/2015,71,72,0,3,,95113
7/5/2015,71,66,0,4,,95113
7/6/2015,70,67,0,5,,95113
7/7/2015,69,69,0,5,,95113
7/8/2015,67,69,0,5,,95113
7/9/2015,68,66,T,7,,95113
7/10/2015,67,68,T,6,,95113
7/11/2015,67,66,0,3,,95113
7/12/2015,69,60,0,5,,95113
7/13/2015,69,67,0,4,,95113
7/14/2015,67,69,0,3,,95113
7/15/2015,72,59,0,3,,95113
7/16/2015,72,67,0,1,,95113
7/17/2015,70,67,0,2,,95113
7/18/2015,69,65,0,3,,95113
7/19/2015,77,56,T,5,Rain,95113
7/20/2015,76,61,0,3,,95113
7/21/2015,69,69,0,3,,95113
7/22/2015,68,69,0,1,,95113
7/23/2015,65,65,0,3,,95113
7/24/2015,67,60,0,0,,95113
7/25/2015,67,72,0,2,,95113
7/26/2015,70,66,0,3,,95113
7/27/2015,72,56,0,0,,95113
7/28/2015,77,49,0,0,,95113
7/29/2015,77,51,0,0,,95113
7/30/2015,72,72,0,3,,95113
7/31/2015,71,69,T,4,Rain,95113
8/1/2015,71,65,0,2,,95113
8/2/2015,70,67,0,5,,95113
8/3/2015,69,62,0,4,,95113
8/4/2015,67,63,0,4,,95113
8/5/2015,69,62,0,4,,95113
8/6/2015,70,70,0.02,5,Rain,95113
8/7/2015,72,62,0,1,,95113
8/8/2015,69,66,0,3,,95113
8/9/2015,68,62,0,2,,95113
8/10/2015,70,69,0,3,,95113
8/11/2015,71,67,0.02,4,,95113
8/12/2015,69,63,0,1,,95113
8/13/2015,72,63,0,3,,95113
8/14/2015,72,66,0,4,,95113
8/15/2015,76,52,0,4,,95113
8/16/2015,82,54,0,4,,95113
8/17/2015,77,57,0,1,,95113
8/18/2015,70,68,0,2,,95113
8/19/2015,69,67,T,4,,95113
8/20/2015,69,71,0,4,,95113
8/21/2015,70,67,0,3,,95113
8/22/2015,70,66,0,4,,95113
8/23/2015,69,72,0,6,,95113
8/24/2015,70,67,0,3,,95113
8/25/2015,70,71,0,4,,95113
8/26/2015,73,55,0,3,,95113
8/27/2015,78,48,0,3,,95113
8/28/2015,80,60,0,3,,95113
8/29/2015,72,70,0,4,,95113
8/30/2015,70,64,0,3,,95113
8/31/2015,72,58,0,1,,95113
9/1/2015,67,67,0,2,,94107
9/2/2015,68,68,0,5,,94107
9/3/2015,65,69,0,2,,94107
9/4/2015,64,61,0,2,,94107
9/5/2015,65,60,0,2,,94107
9/6/2015,68,44,0,3,,94107
9/7/2015,73,42,0,1,,94107
9/8/2015,76,43,0,0,,94107
9/9/2015,77,47,0,0,,94107
9/10/2015,74,59,0,2,,94107
9/11/2015,70,67,0,4,,94107
9/12/2015,67,70,0,7,,94107
9/13/2015,68,72,T,6,Rain,94107
9/14/2015,67,77,T,7,,94107
9/15/2015,65,67,0,4,,94107
9/16/2015,66,68,T,6,Rain,94107
9/17/2015,65,72,0,4,,94107
9/18/2015,67,68,0,0,,94107
9/19/2015,71,61,0,0,,94107
9/20/2015,74,48,0,1,,94107
9/21/2015,76,52,0,0,,94107
9/22/2015,62,77,0,4,,94107
9/23/2015,64,66,0,2,,94107
9/24/2015,73,52,0,6,,94107
9/25/2015,66,71,0,3,,94107
9/26/2015,65,70,0,3,,94107
9/27/2015,65,73,0,6,Fog,94107
9/28/2015,62,76,0,5,,94107
9/29/2015,64,67,0,7,,94107
9/30/2015,61,80,T,7,Rain,94107
10/1/2015,67,72,0,4,,94107
10/2/2015,64,73,0,0,,94107
10/3/2015,62,75,0,3,,94107
10/4/2015,63,61,0,1,,94107
10/5/2015,65,65,0,1,,94107
10/6/2015,66,73,0,2,,94107
10/7/2015,67,69,0,5,,94107
10/8/2015,68,64,0,5,,94107
10/9/2015,67,64,0,1,,94107
10/10/2015,67,81,0,5,Fog,94107
10/11/2015,66,74,0,2,,94107
10/12/2015,69,65,0,0,,94107
10/13/2015,73,57,0,1,,94107
10/14/2015,68,70,0,5,Fog,94107
10/15/2015,66,73,T,6,Rain,94107
10/16/2015,67,72,T,4,,94107
10/17/2015,66,75,0,7,,94107
10/18/2015,66,71,0,5,,94107
10/19/2015,64,74,0,5,,94107
10/20/2015,67,71,0,1,,94107
10/21/2015,64,68,0,1,,94107
10/22/2015,63,73,0,2,,94107
10/23/2015,63,65,0,4,Fog,94107
10/24/2015,63,73,0,6,Fog,94107
10/25/2015,63,77,0,4,,94107
10/26/2015,66,71,0,6,,94107
10/27/2015,64,62,T,7,,94107
10/28/2015,63,75,T,4,,94107
10/29/2015,63,65,0,0,,94107
10/30/2015,62,64,0,0,,94107
10/31/2015,64,72,0,1,,94107
11/1/2015,63,78,0.04,6,Rain,94107
11/2/2015,58,75,0.31,6,Rain,94107
11/3/2015,56,66,0,1,,94107
11/4/2015,56,46,0,1,,94107
11/5/2015,54,58,0,3,,94107
11/6/2015,56,57,0,0,,94107
11/7/2015,55,67,0,1,,94107
11/8/2015,55,75,T,6,Rain,94107
11/9/2015,54,74,0.29,5,Rain-Thunderstorm,94107
11/10/2015,52,69,0,1,,94107
11/11/2015,50,72,0,0,,94107
11/12/2015,52,69,0,0,,94107
11/13/2015,56,60,0,0,,94107
11/14/2015,52,67,0,1,,94107
11/15/2015,32,74,0.3,6,Rain,94107
11/16/2015,54,43,0,0,,94107
11/17/2015,56,70,0,3,,94107
11/18/2015,53,80,0,2,Fog,94107
11/19/2015,55,72,0,1,Fog,94107
11/20/2015,57,73,0,1,Fog,94107
11/21/2015,58,69,0,2,Fog,94107
11/22/2015,53,73,0,6,,94107
11/23/2015,52,84,0,6,Fog,94107
11/24/2015,53,70,0.12,6,Rain,94107
11/25/2015,46,71,0.05,2,Rain,94107
11/26/2015,46,52,T,1,,94107
11/27/2015,47,40,0,0,,94107
11/28/2015,49,38,0,0,,94107
11/29/2015,45,49,0,1,,94107
11/30/2015,44,60,T,6,Rain,94107
12/1/2015,48,61,0,4,,94107
12/2/2015,50,61,0,6,,94107
12/3/2015,50,81,0.13,6,Rain,94107
12/4/2015,50,80,0,2,Fog,94107
12/5/2015,47,85,0,6,Fog,94107
12/6/2015,54,72,T,7,Fog-Rain,94107
12/7/2015,54,93,0,7,Fog,94107
12/8/2015,54,88,0,7,Fog,94107
12/9/2015,60,80,T,7,,94107
12/10/2015,56,78,0.3,7,Rain-Thunderstorm,94107
12/11/2015,51,77,0.06,4,Rain,94107
12/12/2015,48,71,0,5,,94107
12/13/2015,52,77,0.59,6,Fog-Rain,94107
12/14/2015,50,51,0,2,,94107
12/15/2015,49,57,0,0,,94107
12/16/2015,47,60,0,1,,94107
12/17/2015,48,74,0,4,,94107
12/18/2015,52,79,0.04,6,Rain,94107
12/19/2015,51,81,T,4,Rain,94107
12/20/2015,46,86,0.13,7,Rain,94107
12/21/2015,54,97,0.18,8,Rain,94107
12/22/2015,56,80,T,6,Rain,94107
12/23/2015,52,57,T,3,,94107
12/24/2015,48,80,0.14,6,Rain,94107
12/25/2015,44,68,0,1,,94107
12/26/2015,45,55,0,0,,94107
12/27/2015,40,71,T,5,,94107
12/28/2015,42,78,0.04,4,Rain,94107
12/29/2015,42,73,0,0,,94107
12/30/2015,44,77,T,6,Rain,94107
12/31/2015,44,59,0,0,,94107
1/1/2016,44,47,0,3,,94107
1/2/2016,48,50,0,7,,94107
1/3/2016,52,51,T,8,Rain,94107
1/4/2016,55,83,0.08,7,Rain,94107
1/5/2016,52,92,0.36,7,Rain,94107
1/6/2016,51,82,0.51,8,Rain,94107
1/7/2016,50,82,T,4,Fog-Rain,94107
1/8/2016,48,81,T,7,Rain,94107
1/9/2016,53,84,T,8,Rain,94107
1/10/2016,53,83,T,6,,94107
1/11/2016,55,77,0,7,,94107
1/12/2016,55,72,0,6,,94107
1/13/2016,53,80,0.06,5,Rain,94107
1/14/2016,50,77,0.02,7,Rain,94107
1/15/2016,53,72,0.04,5,Rain,94107
1/16/2016,56,90,0.02,8,Rain,94107
1/17/2016,58,90,0.67,8,Rain,94107
1/18/2016,58,84,0.25,6,Fog-Rain,94107
1/19/2016,57,89,0.43,7,Rain,94107
1/20/2016,53,86,0,6,Fog,94107
1/21/2016,56,73,0,7,,94107
1/22/2016,57,79,0.15,8,Rain,94107
1/23/2016,55,74,0.01,5,Rain,94107
1/24/2016,50,74,0,4,,94107
1/25/2016,55,77,0,6,,94107
1/26/2016,52,79,0,4,,94107
1/27/2016,55,71,0,3,,94107
1/28/2016,52,78,T,6,Rain,94107
1/29/2016,58,89,0.01,8,Rain,94107
1/30/2016,55,73,T,7,,94107
1/31/2016,53,57,0,4,,94107
2/1/2016,50,54,0,1,,94107
2/2/2016,50,77,T,5,Rain,94107
2/3/2016,49,67,T,6,,94107
2/4/2016,54,66,0,4,,94107
2/5/2016,52,71,0,2,,94107
2/6/2016,52,75,0,3,Fog,94107
2/7/2016,59,63,0,0,,94107
2/8/2016,66,48,0,0,,94107
2/9/2016,58,64,0,3,,94107
2/10/2016,58,73,0,4,Fog,94107
2/11/2016,61,62,0,5,,94107
2/12/2016,57,77,0,4,Fog,94107
2/13/2016,59,77,0,5,Fog,94107
2/14/2016,59,73,0,4,,94107
2/15/2016,63,64,0,1,,94107
2/16/2016,63,63,0,3,,94107
2/17/2016,61,70,0.07,7,Rain-Thunderstorm,94107
2/18/2016,57,69,0.07,4,Rain,94107
2/19/2016,56,73,T,5,Rain,94107
2/20/2016,51,77,0,4,Fog,94107
2/21/2016,53,71,0,3,,94107
2/22/2016,57,71,0,5,,94107
2/23/2016,56,59,0,4,,94107
2/24/2016,58,64,0,2,,94107
2/25/2016,61,65,0,1,,94107
2/26/2016,59,75,T,6,Fog-Rain,94107
2/27/2016,60,69,T,5,Fog-Rain,94107
2/28/2016,57,69,0,6,Fog,94107
2/29/2016,61,68,0,4,Fog,94107
3/1/2016,61,55,0,3,,94107
3/2/2016,60,78,0,6,,94107
3/3/2016,62,70,T,8,Rain,94107
3/4/2016,62,86,0.06,8,Rain,94107
3/5/2016,61,86,0.86,8,Rain,94107
3/6/2016,57,72,0.36,7,Rain,94107
3/7/2016,54,74,0.18,7,Rain,94107
3/8/2016,51,70,T,5,Rain,94107
3/9/2016,58,76,T,8,Rain,94107
3/10/2016,62,70,0,7,Rain,94107
3/11/2016,56,77,0,7,Rain,94107
3/12/2016,56,74,T,8,Rain,94107
3/13/2016,58,90,0,8,Rain,94107
3/14/2016,56,70,0,5,,94107
3/15/2016,55,69,0,1,,94107
3/16/2016,58,63,0,1,,94107
3/17/2016,62,64,0,0,,94107
3/18/2016,58,77,0,6,,94107
3/19/2016,61,75,0,6,,94107
3/20/2016,59,76,0,7,Rain,94107
3/21/2016,59,78,0,6,Rain,94107
3/22/2016,55,69,T,2,,94107
3/23/2016,57,60,0,3,,94107
3/24/2016,58,72,0,1,,94107
3/25/2016,59,69,0,2,,94107
3/26/2016,58,69,0,2,,94107
3/27/2016,59,73,0,5,,94107
3/28/2016,57,53,T,1,Rain,94107
3/29/2016,54,57,0,1,,94107
3/30/2016,56,69,0,4,,94107
3/31/2016,59,70,0,5,,94107
4/1/2016,58,70,0,4,,94107
4/2/2016,60,70,0,6,,94107
4/3/2016,57,75,0,6,,94107
4/4/2016,61,68,0,4,,94107
4/5/2016,64,60,0,1,,94107
4/6/2016,72,48,0,3,,94107
4/7/2016,65,60,0,7,,94107
4/8/2016,63,75,T,8,Rain,94107
4/9/2016,61,89,0,8,Rain,94107
4/10/2016,57,83,0,8,Rain,94107
4/11/2016,60,70,0,7,,94107
4/12/2016,59,67,0,6,,94107
4/13/2016,60,65,0,4,,94107
4/14/2016,57,64,0,4,Rain,94107
4/15/2016,60,53,0,1,,94107
4/16/2016,64,52,0,1,,94107
4/17/2016,67,54,0,1,,94107
4/18/2016,67,53,0,3,,94107
4/19/2016,66,45,0,5,,94107
4/20/2016,62,52,0,3,,94107
4/21/2016,67,68,0,7,Rain,94107
4/22/2016,61,66,0,6,Rain,94107
4/23/2016,59,66,0,2,,94107
4/24/2016,61,64,0,4,,94107
4/25/2016,59,53,0,1,,94107
4/26/2016,57,64,0,4,,94107
4/27/2016,60,73,0,5,Rain,94107
4/28/2016,58,65,0,1,,94107
4/29/2016,59,68,0,4,,94107
4/30/2016,69,44,0,0,,94107
5/1/2016,68,58,0,1,,94107
5/2/2016,61,72,0,4,,94107
5/3/2016,62,68,0,7,,94107
5/4/2016,63,68,0,7,,94107
5/5/2016,63,68,0,7,,94107
5/6/2016,58,83,0,7,Rain,94107
5/7/2016,60,76,0,8,Rain,94107
5/8/2016,62,79,0,6,Rain,94107
5/9/2016,60,72,0,6,,94107
5/10/2016,61,74,0,5,,94107
5/11/2016,60,73,0,4,,94107
5/12/2016,60,70,0,5,,94107
5/13/2016,62,60,0,5,,94107
5/14/2016,64,68,0,6,,94107
5/15/2016,63,69,0,4,,94107
5/16/2016,65,68,0,3,,94107
5/17/2016,70,53,0,0,,94107
5/18/2016,67,67,0,1,,94107
5/19/2016,61,63,0,6,,94107
5/20/2016,59,62,0,4,,94107
5/21/2016,62,60,0,6,,94107
5/22/2016,62,63,0,5,,94107
5/23/2016,62,66,T,6,,94107
5/24/2016,61,67,T,8,,94107
5/25/2016,62,69,T,7,,94107
5/26/2016,63,68,0,4,,94107
5/27/2016,64,65,0,2,,94107
5/28/2016,69,57,0,4,,94107
5/29/2016,64,67,T,1,,94107
5/30/2016,64,68,T,4,,94107
5/31/2016,66,65,0,1,,94107
6/1/2016,63,72,0,3,,94107
6/2/2016,67,66,0,4,,94107
6/3/2016,72,58,0,3,,94107
6/4/2016,67,68,0,5,,94107
6/5/2016,65,65,0,4,,94107
6/6/2016,62,75,0,5,,94107
6/7/2016,65,69,0,7,,94107
6/8/2016,65,67,T,7,,94107
6/9/2016,63,69,T,7,,94107
6/10/2016,63,64,0,3,,94107
6/11/2016,67,57,0,2,,94107
6/12/2016,66,65,0,1,,94107
6/13/2016,62,66,0,4,,94107
6/14/2016,62,63,0,3,,94107
6/15/2016,61,59,0,2,,94107
6/16/2016,66,58,0,4,,94107
6/17/2016,66,66,T,6,Rain,94107
6/18/2016,67,56,0,2,,94107
6/19/2016,72,46,0,2,,94107
6/20/2016,65,62,0,2,,94107
6/21/2016,67,61,0,1,,94107
6/22/2016,61,71,0,3,,94107
6/23/2016,64,64,0,2,,94107
6/24/2016,66,65,0,3,,94107
6/25/2016,67,60,0,0,,94107
6/26/2016,67,61,0,1,,94107
6/27/2016,65,65,0,0,,94107
6/28/2016,64,65,0,1,,94107
6/29/2016,59,76,0,6,,94107
6/30/2016,65,65,0,3,,94107
7/1/2016,62,68,0,0,,94107
7/2/2016,64,70,0,3,,94107
7/3/2016,63,70,0,4,,94107
7/4/2016,64,72,0,5,,94107
7/5/2016,63,68,0,6,,94107
7/6/2016,61,72,0,5,,94107
7/7/2016,61,72,T,8,,94107
7/8/2016,62,76,T,6,,94107
7/9/2016,67,74,0,4,,94107
7/10/2016,67,65,0,2,,94107
7/11/2016,63,66,0,0,,94107
7/12/2016,64,70,0,4,,94107
7/13/2016,70,60,0,0,,94107
7/14/2016,64,70,0,1,,94107
7/15/2016,63,72,0,5,,94107
7/16/2016,65,70,0,4,,94107
7/17/2016,63,69,0,6,,94107
7/18/2016,64,70,T,6,Rain,94107
7/19/2016,64,67,0,5,,94107
7/20/2016,63,71,0,4,,94107
7/21/2016,64,69,0,4,,94107
7/22/2016,65,73,0,2,,94107
7/23/2016,66,70,0,0,,94107
7/24/2016,65,73,0,0,,94107
7/25/2016,65,73,0,4,,94107
7/26/2016,69,65,0,2,,94107
7/27/2016,67,69,0,2,,94107
7/28/2016,66,75,0,2,,94107
7/29/2016,65,73,0,2,,94107
7/30/2016,63,78,0,4,,94107
7/31/2016,64,80,0,4,,94107
8/1/2016,65,74,0,4,,94107
8/2/2016,64,77,0,4,,94107
8/3/2016,64,75,0,3,,94107
8/4/2016,62,77,T,8,,94107
8/5/2016,63,75,0,6,,94107
8/6/2016,62,75,0,6,,94107
8/7/2016,64,72,0,4,,94107
8/8/2016,65,75,0,4,,94107
8/9/2016,66,70,0,4,,94107
8/10/2016,65,73,0,4,,94107
8/11/2016,65,77,0,4,,94107
8/12/2016,65,77,0,4,,94107
8/13/2016,66,73,0,3,,94107
8/14/2016,64,75,0,4,,94107
8/15/2016,63,78,0,5,,94107
8/16/2016,64,77,0,5,,94107
8/17/2016,64,78,0,5,,94107
8/18/2016,66,76,0,4,,94107
8/19/2016,65,76,0,3,,94107
8/20/2016,65,77,0,5,,94107
8/21/2016,65,73,0,5,,94107
8/22/2016,64,75,0,5,,94107
8/23/2016,66,73,0,4,,94107
8/24/2016,64,77,0,6,,94107
8/25/2016,63,78,0,6,,94107
8/26/2016,68,71,0,4,,94107
8/27/2016,67,68,0,5,,94107
8/28/2016,66,69,0,4,,94107
8/29/2016,66,73,0,5,,94107
8/30/2016,68,74,0,5,,94107
8/31/2016,66,78,0,4,,94107
9/1/2015,68,74,0,0,,94063
9/2/2015,68,72,0,4,,94063
9/3/2015,64,68,0,0,,94063
9/4/2015,61,65,0,0,,94063
9/5/2015,66,56,0,0,,94063
9/6/2015,70,43,0,1,,94063
9/7/2015,75,39,0,0,,94063
9/8/2015,78,36,0,0,,94063
9/9/2015,82,38,0,0,,94063
9/10/2015,78,60,0,1,,94063
9/11/2015,94,63,0,1,,94063
9/12/2015,67,73,0,2,,94063
9/13/2015,68,77,0,4,,94063
9/14/2015,66,77,0,6,,94063
9/15/2015,62,74,0,2,,94063
9/16/2015,63,72,0,3,,94063
9/17/2015,66,78,0,2,,94063
9/18/2015,68,67,0,0,,94063
9/19/2015,73,62,0,0,,94063
9/20/2015,78,49,0,0,,94063
9/21/2015,80,46,0,0,,94063
9/22/2015,65,71,0,0,,94063
9/23/2015,68,66,0,1,,94063
9/24/2015,74,56,0,2,,94063
9/25/2015,70,56,0,1,,94063
9/26/2015,70,69,0,1,,94063
9/27/2015,67,76,0,2,,94063
9/28/2015,65,78,0,2,,94063
9/29/2015,64,75,0,5,,94063
9/30/2015,62,81,0,3,,94063
10/1/2015,68,78,0,2,,94063
10/2/2015,68,76,0,0,,94063
10/3/2015,62,78,0,2,,94063
10/4/2015,63,67,0,2,,94063
10/5/2015,66,72,0,0,,94063
10/6/2015,65,76,0,1,,94063
10/7/2015,67,78,0,4,,94063
10/8/2015,70,71,0,2,,94063
10/9/2015,70,65,0,0,,94063
10/10/2015,68,86,0,4,Fog,94063
10/11/2015,68,78,0,0,,94063
10/12/2015,72,77,0,0,,94063
10/13/2015,78,66,0,0,,94063
10/14/2015,70,71,0,1,,94063
10/15/2015,68,79,0,2,,94063
10/16/2015,68,78,0,4,,94063
10/17/2015,66,74,0,8,,94063
10/18/2015,64,78,0,5,,94063
10/19/2015,64,79,0,5,,94063
10/20/2015,68,74,0,1,,94063
10/21/2015,68,65,0,0,,94063
10/22/2015,66,73,0,1,,94063
10/23/2015,63,76,0,2,,94063
10/24/2015,65,81,0,4,,94063
10/25/2015,65,74,0,1,,94063
10/26/2015,66,80,0,3,Fog,94063
10/27/2015,62,71,0,4,Rain,94063
10/28/2015,64,80,0,3,,94063
10/29/2015,66,70,0,0,,94063
10/30/2015,66,68,0,0,,94063
10/31/2015,68,73,0,1,,94063
11/1/2015,63,83,0,3,,94063
11/2/2015,60,85,0.26,6,Rain,94063
11/3/2015,56,72,0,0,,94063
11/4/2015,56,56,0,0,,94063
11/5/2015,54,68,0,1,,94063
11/6/2015,56,66,0,0,,94063
11/7/2015,55,71,0,0,,94063
11/8/2015,54,83,0.01,2,Rain,94063
11/9/2015,52,83,0,4,Rain,94063
11/10/2015,52,78,0.01,1,,94063
11/11/2015,52,76,0,0,,94063
11/12/2015,53,77,0,0,,94063
11/13/2015,54,76,0,0,,94063
11/14/2015,54,79,0,0,,94063
11/15/2015,54,70,0.14,4,Rain,94063
11/16/2015,52,50,0,0,,94063
11/17/2015,91,74,0,2,,94063
11/18/2015,56,83,0,1,,94063
11/19/2015,58,80,0,0,,94063
11/20/2015,62,79,0,1,,94063
11/21/2015,58,78,0,1,,94063
11/22/2015,57,78,0,1,,94063
11/23/2015,54,83,0,2,,94063
11/24/2015,58,78,0,6,Rain,94063
11/25/2015,47,77,0.02,3,Rain,94063
11/26/2015,44,67,0,0,,94063
11/27/2015,45,54,0,0,,94063
11/28/2015,46,54,0,0,,94063
11/29/2015,45,63,0,0,,94063
11/30/2015,44,72,0,4,,94063
12/1/2015,49,65,0,2,,94063
12/2/2015,50,70,0,4,,94063
12/3/2015,52,80,0,2,Rain,94063
12/4/2015,52,90,0,1,,94063
12/5/2015,48,86,0,2,,94063
12/6/2015,54,82,0,5,Rain,94063
12/7/2015,56,97,0,6,Fog,94063
12/8/2015,56,94,0,6,,94063
12/9/2015,60,91,0,7,,94063
12/10/2015,56,86,0.07,7,Rain,94063
12/11/2015,52,80,0.21,4,Rain,94063
12/12/2015,50,81,0,5,,94063
12/13/2015,52,79,0,5,Rain,94063
12/14/2015,48,70,0,1,,94063
12/15/2015,48,68,0,0,,94063
12/16/2015,46,71,0,0,,94063
12/17/2015,47,84,0,3,,94063
12/18/2015,50,88,0.06,5,Rain,94063
12/19/2015,52,84,0,4,,94063
12/20/2015,47,87,0,5,Rain,94063
12/21/2015,54,96,0.04,8,Rain,94063
12/22/2015,55,88,0,7,Rain,94063
12/23/2015,50,64,0,2,,94063
12/24/2015,48,82,0.06,4,Rain,94063
12/25/2015,45,82,0,2,,94063
12/26/2015,44,63,0,0,,94063
12/27/2015,39,77,0,3,Rain,94063
12/28/2015,44,86,0.02,5,Rain,94063
12/29/2015,44,83,0,0,,94063
12/30/2015,44,87,0,4,Rain,94063
12/31/2015,44,76,0,0,,94063
1/1/2016,42,63,0,1,,94063
1/2/2016,46,63,0,7,,94063
1/3/2016,48,71,0,6,Rain,94063
1/4/2016,54,86,0.01,7,Rain,94063
1/5/2016,52,92,0.28,7,Rain,94063
1/6/2016,50,87,0.1,7,Rain,94063
1/7/2016,48,92,0,5,Fog-Rain,94063
1/8/2016,46,89,0,6,,94063
1/9/2016,52,88,0,7,Rain,94063
1/10/2016,50,91,0,7,,94063
1/11/2016,54,89,0,7,,94063
1/12/2016,54,83,0,4,,94063
1/13/2016,52,81,0.06,6,Rain,94063
1/14/2016,49,87,0,4,Rain,94063
1/15/2016,54,82,0.12,6,Rain,94063
1/16/2016,56,96,0.02,7,Rain,94063
1/17/2016,56,95,0.12,8,Rain,94063
1/18/2016,58,95,0.22,5,Rain,94063
1/19/2016,58,91,0.14,6,Rain,94063
1/20/2016,52,94,0,3,,94063
1/21/2016,57,83,0,4,,94063
1/22/2016,56,90,0.01,8,Rain,94063
1/23/2016,52,80,0,5,Rain,94063
1/24/2016,50,83,0,3,,94063
1/25/2016,52,87,0,5,,94063
1/26/2016,52,89,0,2,Fog,94063
1/27/2016,55,85,0,1,,94063
1/28/2016,52,88,0,4,,94063
1/29/2016,58,90,0.13,8,Rain,94063
1/30/2016,54,77,0,7,,94063
1/31/2016,52,61,0,5,,94063
2/1/2016,50,52,0,1,,94063
2/2/2016,50,81,0.02,5,Rain,94063
2/3/2016,65,82,0,5,,94063
2/4/2016,52,79,0,3,,94063
2/5/2016,52,81,0,1,,94063
2/6/2016,54,80,0,1,,94063
2/7/2016,57,72,0,0,,94063
2/8/2016,60,70,0,0,,94063
2/9/2016,60,73,0,1,,94063
2/10/2016,58,76,0,2,,94063
2/11/2016,59,80,0,2,,94063
2/12/2016,58,84,0,2,,94063
2/13/2016,58,86,0,4,Fog,94063
2/14/2016,60,76,0,2,,94063
2/15/2016,65,68,0,0,,94063
2/16/2016,63,73,0,1,,94063
2/17/2016,60,59,0.06,4,Rain,94063
2/18/2016,55,72,0.14,3,Rain,94063
2/19/2016,54,82,0,5,Rain,94063
2/20/2016,52,82,0,3,,94063
2/21/2016,53,76,0,1,,94063
2/22/2016,57,80,0,3,,94063
2/23/2016,58,65,0,2,,94063
2/24/2016,60,66,0,1,,94063
2/25/2016,59,73,0,1,,94063
2/26/2016,60,81,0,4,,94063
2/27/2016,60,77,0,4,,94063
2/28/2016,56,76,0,2,,94063
2/29/2016,60,83,0,4,Fog,94063
3/1/2016,60,73,0,1,,94063
3/2/2016,60,79,0,5,,94063
3/3/2016,60,80,0,8,,94063
3/4/2016,62,92,0.01,8,Rain,94063
3/5/2016,58,91,0.14,7,Rain,94063
3/6/2016,54,78,0.12,7,Rain,94063
3/7/2016,52,81,0.13,5,Rain,94063
3/8/2016,52,73,0,4,Rain,94063
3/9/2016,58,84,0,6,Rain,94063
3/10/2016,62,78,0.01,4,Rain,94063
3/11/2016,54,82,0,7,Rain,94063
3/12/2016,52,90,0.02,5,Rain,94063
3/13/2016,57,90,0.05,7,Rain,94063
3/14/2016,55,78,0,5,,94063
3/15/2016,56,70,0,0,,94063
3/16/2016,58,67,0,0,,94063
3/17/2016,62,69,0,0,,94063
3/18/2016,56,84,0,3,,94063
3/19/2016,59,83,0,3,,94063
3/20/2016,58,84,0,5,Rain,94063
3/21/2016,56,81,0,3,Rain,94063
3/22/2016,54,76,0,2,Rain,94063
3/23/2016,57,71,0,2,,94063
3/24/2016,57,77,0,1,,94063
3/25/2016,58,75,0,1,,94063
3/26/2016,58,77,0,1,,94063
3/27/2016,58,77,0,4,,94063
3/28/2016,52,54,0,2,,94063
3/29/2016,53,46,0,1,,94063
3/30/2016,53,65,0,1,,94063
3/31/2016,57,71,0,3,,94063
4/1/2016,57,65,0,2,,94063
4/2/2016,60,72,0,5,,94063
4/3/2016,58,71,0,6,,94063
4/4/2016,60,58,0,2,,94063
4/5/2016,64,40,0,0,,94063
4/6/2016,70,57,0,1,,94063
4/7/2016,66,64,0,2,,94063
4/8/2016,62,82,0.14,5,Rain,94063
4/9/2016,60,93,0.12,8,Rain,94063
